symbol,entry_date,exit_date,entry,exit,stop,target1,hold_days,path,r_multiple
PEP,2020-02-07,2025-08-29,123.44750213623047,147.94000244140625,86.41325149536132,141.96462745666503,290,trail,0.6613472631776997
PEP,2020-08-28,2025-08-29,120.56743621826172,147.94000244140625,84.3972053527832,138.65255165100098,261,trail,0.7567705698353553
PEP,2020-12-18,2025-05-23,128.4083709716797,127.93621063232422,89.88585968017577,147.66962661743162,231,stop_pre2x,-0.012256738294722831
PEP,2021-06-04,2025-05-09,131.1868133544922,129.02427673339844,91.83076934814453,150.864835357666,205,stop_pre2x,-0.054948018168313836
PEP,2021-07-16,2025-04-25,138.2679443359375,131.932373046875,96.78756103515624,159.0081359863281,197,stop_pre2x,-0.15273656569473343
PEP,2021-11-05,2025-08-29,148.3108673095703,147.94000244140625,103.81760711669921,170.55749740600584,199,trail,-0.008335304415914301
PEP,2021-12-10,2025-08-29,151.98451232910156,147.94000244140625,106.38915863037109,174.78218917846678,194,trail,-0.08870443059657468
PEP,2021-12-31,2025-08-29,156.24803161621094,147.94000244140625,109.37362213134764,179.68523635864256,191,trail,-0.17724018854013554
PEP,2022-10-28,2025-08-29,167.2537384033203,147.94000244140625,117.07761688232421,192.34179916381834,148,trail,-0.3849188693038434
PEP,2023-03-31,2025-08-29,169.4993438720703,147.94000244140625,118.64954071044922,194.92424545288085,126,trail,-0.4239808237239349
PEP,2023-04-28,2025-08-29,177.4862060546875,147.94000244140625,124.24034423828124,204.1091369628906,122,trail,-0.5549014065197719
PEP,2023-05-05,2025-08-29,180.6288604736328,147.94000244140625,126.44020233154296,207.72318954467772,121,trail,-0.60324169582705
PEP,2023-05-12,2025-08-29,182.3489532470703,147.94000244140625,127.64426727294921,209.70129623413084,120,trail,-0.628994576843778
KO,2016-03-11,2020-03-20,33.7575569152832,32.614410400390625,23.63028984069824,38.82119045257568,210,stop_pre2x,-0.11287808512144197
KO,2017-06-02,2020-03-20,35.4221305847168,32.614410400390625,24.795491409301757,40.735450172424315,146,stop_pre2x,-0.2642152554517795
KO,2018-01-19,2020-03-20,37.29734802246094,32.614410400390625,26.108143615722653,42.89195022583007,113,stop_pre2x,-0.418522841467637
